product_name,brand_id,product_link,current_price,original_price,percent_discount
Realme Q3 Pro,16,https://cellphones.com.vn/realme-q3-pro.html,Giá Liên Hệ,0,giảm 0%
Asus Rog phone 8 pro,16,https://cellphones.com.vn/asus-rog-phone-8-pro.html,Giá Liên Hệ,0,giảm 0%
Xiaomi Redmi Note 12 Turbo,16,https://cellphones.com.vn/redmi-note-12-turbo.html,Giá Liên Hệ,0,giảm 0%
OPPO Find N,16,https://cellphones.com.vn/oppo-find-n.html,Giá Liên Hệ,0,giảm 0%
Honor X9B,16,https://cellphones.com.vn/dien-thoai-honor-x9b.html,Giá Liên Hệ,0,giảm 0%
Redmi K50 Gaming Edition,16,https://cellphones.com.vn/redmi-k50-gaming-edition.html,Giá Liên Hệ,0,giảm 0%
Xiaomi 13 Ultra,16,https://cellphones.com.vn/xiaomi-13-ultra.html,Giá Liên Hệ,0,giảm 0%
Xiaomi Redmi Note 13 Pro,16,https://cellphones.com.vn/xiaomi-redmi-note-13-pro.html,Giá Liên Hệ,0,giảm 0%
Realme GT2 Pro,16,https://cellphones.com.vn/realme-gt-2-pro.html,Giá Liên Hệ,0,giảm 0%
Xiaomi Redmi K50,16,https://cellphones.com.vn/xiaomi-redmi-k50.html,Giá Liên Hệ,0,giảm 0%
Meizu 20,16,https://cellphones.com.vn/meizu-20.html,Giá Liên Hệ,0,giảm 0%
Redmi K60 Pro 5G,16,https://cellphones.com.vn/xiaomi-redmi-k60-pro.html,Giá Liên Hệ,0,giảm 0%
Xiaomi Redmi Note 12 Pro 4G,16,https://cellphones.com.vn/xiaomi-redmi-note-12-pro-56074.html,Giá Liên Hệ,0,giảm 0%
Huawei Mate 60 Pro,16,https://cellphones.com.vn/huawei-mate-60-pro.html,Giá Liên Hệ,0,giảm 0%
Xiaomi Redmi K70 Pro,16,https://cellphones.com.vn/xiaomi-redmi-k70-pro.html,Giá Liên Hệ,0,giảm 0%
