product_name,current_price,original_price,percent_discount,product_link,brand_name
Nokia C21 Plus 2GB 32GB,1540000,2390000,36,https://cellphones.com.vn/nokia-c21-plus-2gb-32gb.html,nokia
Nokia G22 4GB 128GB,3420000,3990000,14,https://cellphones.com.vn/nokia-g22.html,nokia
Nokia C21 Plus 3GB 64GB,2150000,3190000,33,https://cellphones.com.vn/nokia-c21-plus.html,nokia
Nokia 105 2 SIM (2019),520000,520000,0,https://cellphones.com.vn/nokia-105-dual-sim-2019.html,nokia
Nokia 150,0,0,0,https://cellphones.com.vn/nokia-150.html,nokia
Nokia 130,0,0,0,https://cellphones.com.vn/nokia-130.html,nokia
Nokia 2.4,2690000,2690000,0,https://cellphones.com.vn/nokia-24.html,nokia
Nokia C21 Plus 3GB 32GB,1990000,2990000,33,https://cellphones.com.vn/nokia-c21-plus-32gb.html,nokia
Nokia C3,0,0,0,https://cellphones.com.vn/nokia-c3.html,nokia
Nokia XR21 5G,0,0,0,https://cellphones.com.vn/nokia-xr21.html,nokia
OnePlus Nord 3 5G 16GB 256GB,11950000,12490000,4,https://cellphones.com.vn/oneplus-nord-3.html,oneplus
OnePlus 11 5G 8GB 128GB - Chỉ có tại CellphoneS,15990000,17990000,11,https://cellphones.com.vn/oneplus-11-8gb-128gb.html,oneplus
OnePlus Nord CE 3 Lite - Chỉ có tại CellphoneS,5690000,6190000,8,https://cellphones.com.vn/oneplus-nord-ce-3-lite.html,oneplus
Oneplus Ace 2 Pro,0,0,0,https://cellphones.com.vn/oneplus-ace-2-pro.html,oneplus
Oneplus Nord N10 5G,4590000,7990000,43,https://cellphones.com.vn/oneplus-nord-n10-5g.html,oneplus
Oneplus Open,0,0,0,https://cellphones.com.vn/oneplus-open.html,oneplus
OnePlus Ace 2V,0,0,0,https://cellphones.com.vn/oneplus-ace-2v.html,oneplus
OnePlus V Fold,0,0,0,https://cellphones.com.vn/oneplus-v-fold.html,oneplus
OnePlus Nord N30,0,0,0,https://cellphones.com.vn/oneplus-nord-n30.html,oneplus
OnePlus 9 Pro,0,0,0,https://cellphones.com.vn/oneplus-9-pro.html,oneplus
Oneplus Nord N300,0,0,0,https://cellphones.com.vn/oneplus-nord-n300.html,oneplus
OnePlus Nord N20 SE,0,0,0,https://cellphones.com.vn/oneplus-nord-n20-se.html,oneplus
OnePlus Nord CE,0,0,0,https://cellphones.com.vn/oneplus-nord-ce.html,oneplus
OnePlus Ace Pro,0,0,0,https://cellphones.com.vn/oneplus-ace-pro.html,oneplus
OnePlus 9,0,0,0,https://cellphones.com.vn/oneplus-9.html,oneplus
OnePlus Nord 2T,0,0,0,https://cellphones.com.vn/oneplus-nord-2t.html,oneplus
Infinix Hot 30 8GB 256GB,2890000,3990000,28,https://cellphones.com.vn/infinix-hot-30.html,infinix
Infinix Note 30 4G 8GB 256GB,3790000,4690000,19,https://cellphones.com.vn/infinix-note-30.html,infinix
Infinix Hot 30i 4GB 128GB,2150000,2790000,23,https://cellphones.com.vn/infinix-hot-30i.html,infinix
Infinix Hot 30i 8GB 128GB,2390000,3290000,27,https://cellphones.com.vn/infinix-hot-30i-8gb-128gb.html,infinix
Infinix Note 30 5G 8GB 256GB,4390000,5290000,17,https://cellphones.com.vn/infinix-note-30-5g.html,infinix
Infinix Note 30 Pro,0,0,0,https://cellphones.com.vn/infinix-note-30-pro.html,infinix
Infinix Hot 40 Pro,0,0,0,https://cellphones.com.vn/dien-thoai-infinix-hot-40-pro.html,infinix
Infinix Hot 40,0,0,0,https://cellphones.com.vn/dien-thoai-infinix-hot-40.html,infinix
Infinix Hot 40i,0,0,0,https://cellphones.com.vn/dien-thoai-infinix-hot-40i.html,infinix
ASUS ROG Phone 7 16GB 512GB,20290000,24990000,19,https://cellphones.com.vn/asus-rog-phone-7.html,asus
ASUS ROG Phone 7 Ultimate 16GB 512GB - Chỉ có tại CellphoneS,26190000,29990000,13,https://cellphones.com.vn/rog-phone-7-ultimate.html,asus
